repo,query_type,api_type,trial,response_time_ms,response_size_bytes
trimstray/the-book-of-secret-knowledge,complex,graphql,2,982.558,6437
trimstray/the-book-of-secret-knowledge,complex,rest,2,9692.514,225453
trimstray/the-book-of-secret-knowledge,complex,graphql,3,1207.174,6437
trimstray/the-book-of-secret-knowledge,complex,rest,3,9148.281,225453
trimstray/the-book-of-secret-knowledge,complex,graphql,4,841.398,6437
trimstray/the-book-of-secret-knowledge,complex,rest,4,9397.546,225453
trimstray/the-book-of-secret-knowledge,complex,graphql,5,869.215,6437
trimstray/the-book-of-secret-knowledge,complex,rest,5,10125.13,225453
affaan-m/ECC,simple,graphql,1,614.168,559
affaan-m/ECC,simple,rest,1,386.33,5261
affaan-m/ECC,simple,graphql,2,644.742,559
affaan-m/ECC,simple,rest,2,387.741,5261
affaan-m/ECC,simple,graphql,3,636.517,559
affaan-m/ECC,simple,rest,3,393.142,5261
affaan-m/ECC,simple,graphql,4,665.049,559
affaan-m/ECC,simple,rest,4,385.199,5261
affaan-m/ECC,simple,graphql,5,566.663,559
affaan-m/ECC,simple,rest,5,427.553,5261
affaan-m/ECC,medium,graphql,1,625.877,5159
affaan-m/ECC,medium,rest,1,1160.817,99819
affaan-m/ECC,medium,graphql,2,529.85,5159
affaan-m/ECC,medium,rest,2,1105.758,99819
affaan-m/ECC,medium,graphql,3,563.099,5159
affaan-m/ECC,medium,rest,3,1166.144,99819
affaan-m/ECC,medium,graphql,4,580.928,5159
affaan-m/ECC,medium,rest,4,1244.909,99819
affaan-m/ECC,medium,graphql,5,547.176,5159
affaan-m/ECC,medium,rest,5,1074.061,99819
affaan-m/ECC,complex,graphql,1,1403.379,126399
affaan-m/ECC,complex,rest,1,10840.401,484817
affaan-m/ECC,complex,graphql,2,1446.16,126399
affaan-m/ECC,complex,rest,2,10699.589,484817
affaan-m/ECC,complex,graphql,3,1175.322,126399
affaan-m/ECC,complex,rest,3,10793.053,484817
affaan-m/ECC,complex,graphql,4,1242.253,126399
affaan-m/ECC,complex,rest,4,10677.869,484817
affaan-m/ECC,complex,graphql,5,883.899,126399
affaan-m/ECC,complex,rest,5,10829.866,484817
TheAlgorithms/Python,simple,graphql,1,647.717,437
TheAlgorithms/Python,simple,rest,1,457.452,6755
TheAlgorithms/Python,simple,graphql,2,621.161,437
TheAlgorithms/Python,simple,rest,2,455.118,6755
TheAlgorithms/Python,simple,graphql,3,665.663,437
TheAlgorithms/Python,simple,rest,3,471.814,6755
TheAlgorithms/Python,simple,graphql,4,602.1,437
TheAlgorithms/Python,simple,rest,4,489.456,6755
TheAlgorithms/Python,simple,graphql,5,578.905,437
TheAlgorithms/Python,simple,rest,5,466.753,6755
TheAlgorithms/Python,medium,graphql,1,600.019,5059
TheAlgorithms/Python,medium,rest,1,1140.284,103938
TheAlgorithms/Python,medium,graphql,2,705.167,5059
TheAlgorithms/Python,medium,rest,2,1127.808,103938
TheAlgorithms/Python,medium,graphql,3,623.014,5059
TheAlgorithms/Python,medium,rest,3,1145.848,103938
TheAlgorithms/Python,medium,graphql,4,617.42,5059
TheAlgorithms/Python,medium,rest,4,1113.561,103938
TheAlgorithms/Python,medium,graphql,5,547.082,5059
TheAlgorithms/Python,medium,rest,5,1324.647,103938
TheAlgorithms/Python,complex,graphql,1,1483.927,11515
TheAlgorithms/Python,complex,rest,1,9073.723,195508
TheAlgorithms/Python,complex,graphql,2,5189.267,11515
TheAlgorithms/Python,complex,rest,2,9054.066,195508
TheAlgorithms/Python,complex,graphql,3,1335.242,11515
TheAlgorithms/Python,complex,rest,3,9121.345,195508
TheAlgorithms/Python,complex,graphql,4,823.126,11515
TheAlgorithms/Python,complex,rest,4,9117.48,195508
TheAlgorithms/Python,complex,graphql,5,1042.97,11515
TheAlgorithms/Python,complex,rest,5,9367.425,195508
vuejs/vue,simple,graphql,1,777.851,459
vuejs/vue,simple,rest,1,460.433,5949
vuejs/vue,simple,graphql,2,871.537,459
vuejs/vue,simple,rest,2,1494.992,5949
vuejs/vue,simple,graphql,3,869.742,459
vuejs/vue,simple,rest,3,474.343,5949
vuejs/vue,simple,graphql,4,921.289,459
vuejs/vue,simple,rest,4,440.317,5949
vuejs/vue,simple,graphql,5,877.485,459
vuejs/vue,simple,rest,5,459.293,5949
vuejs/vue,medium,graphql,1,776.529,4774
vuejs/vue,medium,rest,1,1154.452,82433
vuejs/vue,medium,graphql,2,647.985,4774
vuejs/vue,medium,rest,2,1213.46,82433
vuejs/vue,medium,graphql,3,767.029,4774
vuejs/vue,medium,rest,3,1075.562,82433
vuejs/vue,medium,graphql,4,714.688,4774
vuejs/vue,medium,rest,4,1235.14,82433
vuejs/vue,medium,graphql,5,778.097,4774
vuejs/vue,medium,rest,5,1329.772,82433
vuejs/vue,complex,graphql,1,999.61,3736
vuejs/vue,complex,rest,1,9206.917,131356
vuejs/vue,complex,graphql,2,770.95,3736
vuejs/vue,complex,rest,2,8811.111,131356
vuejs/vue,complex,graphql,3,1192.982,3736
vuejs/vue,complex,rest,3,9048.776,131356
vuejs/vue,complex,graphql,4,718.217,3736
vuejs/vue,complex,rest,4,8862.672,131356
vuejs/vue,complex,graphql,5,731.356,3736
vuejs/vue,complex,rest,5,8732.491,131356
NousResearch/hermes-agent,simple,graphql,1,849.104,441
NousResearch/hermes-agent,simple,rest,1,453.141,6863
NousResearch/hermes-agent,simple,graphql,2,854.254,441
NousResearch/hermes-agent,simple,rest,2,448.184,6863
NousResearch/hermes-agent,simple,graphql,3,1028.127,441
NousResearch/hermes-agent,simple,rest,3,459.155,6863
NousResearch/hermes-agent,simple,graphql,4,811.929,441
NousResearch/hermes-agent,simple,rest,4,445.43,6863
NousResearch/hermes-agent,simple,graphql,5,937.557,441
NousResearch/hermes-agent,simple,rest,5,456.227,6863
NousResearch/hermes-agent,medium,graphql,1,646.103,6818
NousResearch/hermes-agent,medium,rest,1,1336.006,127826
NousResearch/hermes-agent,medium,graphql,2,694.549,6818
NousResearch/hermes-agent,medium,rest,2,1109.993,127826
NousResearch/hermes-agent,medium,graphql,3,743.583,6818
NousResearch/hermes-agent,medium,rest,3,1139.926,127826
NousResearch/hermes-agent,medium,graphql,4,710.116,6818
NousResearch/hermes-agent,medium,rest,4,1281.982,127826
NousResearch/hermes-agent,medium,graphql,5,634.8,6818
NousResearch/hermes-agent,medium,rest,5,1093.575,127826
NousResearch/hermes-agent,complex,graphql,1,816.728,4935
NousResearch/hermes-agent,complex,rest,1,9074.691,234394
NousResearch/hermes-agent,complex,graphql,2,883.669,4935
NousResearch/hermes-agent,complex,rest,2,8945.616,234394
NousResearch/hermes-agent,complex,graphql,3,855.457,4935
NousResearch/hermes-agent,complex,rest,3,8741.993,234394
NousResearch/hermes-agent,complex,graphql,4,827.419,4935
NousResearch/hermes-agent,complex,rest,4,8663.557,234394
NousResearch/hermes-agent,complex,graphql,5,1029.101,4935
NousResearch/hermes-agent,complex,rest,5,8955.516,234394
ossu/computer-science,simple,graphql,1,665.047,460
ossu/computer-science,simple,rest,1,480.726,6454
ossu/computer-science,simple,graphql,2,575.008,460
ossu/computer-science,simple,rest,2,447.499,6454
ossu/computer-science,simple,graphql,3,591.467,460
ossu/computer-science,simple,rest,3,462.493,6454
ossu/computer-science,simple,graphql,4,590.301,460
ossu/computer-science,simple,rest,4,476.967,6454
ossu/computer-science,simple,graphql,5,571.937,460
ossu/computer-science,simple,rest,5,458.091,6454
ossu/computer-science,medium,graphql,1,717.926,4920
ossu/computer-science,medium,rest,1,1302.633,86772
ossu/computer-science,medium,graphql,2,698.335,4920
ossu/computer-science,medium,rest,2,1045.947,86772
ossu/computer-science,medium,graphql,3,673.467,4920
ossu/computer-science,medium,rest,3,1094.314,86772
ossu/computer-science,medium,graphql,4,571.225,4920
ossu/computer-science,medium,rest,4,1127.634,86772
ossu/computer-science,medium,graphql,5,624.279,4920
ossu/computer-science,medium,rest,5,1123.563,86772
ossu/computer-science,complex,graphql,1,1108.569,10778
ossu/computer-science,complex,rest,1,8978.007,175945
ossu/computer-science,complex,graphql,2,1271.848,10778
ossu/computer-science,complex,rest,2,8880.557,175945
ossu/computer-science,complex,graphql,3,1177.101,10778
ossu/computer-science,complex,rest,3,8873.823,175945
ossu/computer-science,complex,graphql,4,833.092,10778
ossu/computer-science,complex,rest,4,8769.306,175945
ossu/computer-science,complex,graphql,5,900.243,10778
ossu/computer-science,complex,rest,5,14017.722,175945
trekhleb/javascript-algorithms,simple,graphql,1,529.062,531
trekhleb/javascript-algorithms,simple,rest,1,423.226,6047
trekhleb/javascript-algorithms,simple,graphql,2,583.614,531
trekhleb/javascript-algorithms,simple,rest,2,410.832,6047
trekhleb/javascript-algorithms,simple,graphql,3,530.936,531
trekhleb/javascript-algorithms,simple,rest,3,444.572,6047
trekhleb/javascript-algorithms,simple,graphql,4,598.91,531
trekhleb/javascript-algorithms,simple,rest,4,448.274,6047
trekhleb/javascript-algorithms,simple,graphql,5,599.635,531
trekhleb/javascript-algorithms,simple,rest,5,399.167,6047
trekhleb/javascript-algorithms,medium,graphql,1,764.472,4324
trekhleb/javascript-algorithms,medium,rest,1,1009.085,81855
trekhleb/javascript-algorithms,medium,graphql,2,667.051,4324
trekhleb/javascript-algorithms,medium,rest,2,980.494,81855
trekhleb/javascript-algorithms,medium,graphql,3,635.928,4324
trekhleb/javascript-algorithms,medium,rest,3,1051.759,81855
trekhleb/javascript-algorithms,medium,graphql,4,699.034,4324
trekhleb/javascript-algorithms,medium,rest,4,1031.679,81855
trekhleb/javascript-algorithms,medium,graphql,5,582.209,4324
trekhleb/javascript-algorithms,medium,rest,5,1066.855,81855
trekhleb/javascript-algorithms,complex,graphql,1,1070.892,4080
trekhleb/javascript-algorithms,complex,rest,1,8770.29,174616
trekhleb/javascript-algorithms,complex,graphql,2,1307.304,4080
trekhleb/javascript-algorithms,complex,rest,2,8453.996,174616
trekhleb/javascript-algorithms,complex,graphql,3,978.243,4080
trekhleb/javascript-algorithms,complex,rest,3,8451.424,174616
trekhleb/javascript-algorithms,complex,graphql,4,1256.14,4080
trekhleb/javascript-algorithms,complex,rest,4,8263.851,174616
trekhleb/javascript-algorithms,complex,graphql,5,897.565,4080
trekhleb/javascript-algorithms,complex,rest,5,8641.803,174616
tensorflow/tensorflow,simple,graphql,1,1492.258,457
tensorflow/tensorflow,simple,rest,1,545.586,6862
tensorflow/tensorflow,simple,graphql,2,1161.364,457
tensorflow/tensorflow,simple,rest,2,534.108,6862
tensorflow/tensorflow,simple,graphql,3,1169.712,457
tensorflow/tensorflow,simple,rest,3,472.729,6862
tensorflow/tensorflow,simple,graphql,4,1319.64,457
tensorflow/tensorflow,simple,rest,4,529.715,6862
tensorflow/tensorflow,simple,graphql,5,1373.174,457
tensorflow/tensorflow,simple,rest,5,493.374,6862
tensorflow/tensorflow,medium,graphql,1,781.687,6592
tensorflow/tensorflow,medium,rest,1,1305.337,108041
tensorflow/tensorflow,medium,graphql,2,773.063,6592
tensorflow/tensorflow,medium,rest,2,1276.019,108041
tensorflow/tensorflow,medium,graphql,3,772.099,6592
tensorflow/tensorflow,medium,rest,3,1311.835,108041
tensorflow/tensorflow,medium,graphql,4,758.955,6592
tensorflow/tensorflow,medium,rest,4,1449.296,108041
tensorflow/tensorflow,medium,graphql,5,735.938,6592
tensorflow/tensorflow,medium,rest,5,1183.264,108041
tensorflow/tensorflow,complex,graphql,1,833.915,3542
tensorflow/tensorflow,complex,rest,1,9190.403,184953
tensorflow/tensorflow,complex,graphql,2,807.945,3542
tensorflow/tensorflow,complex,rest,2,9320.546,184953
tensorflow/tensorflow,complex,graphql,3,792.378,3542
tensorflow/tensorflow,complex,rest,3,9453.713,184953
tensorflow/tensorflow,complex,graphql,4,887.336,3542
tensorflow/tensorflow,complex,rest,4,9145.22,184953
tensorflow/tensorflow,complex,graphql,5,757.255,3542
tensorflow/tensorflow,complex,rest,5,9400.141,184953
n8n-io/n8n,simple,graphql,1,1275.949,535
n8n-io/n8n,simple,rest,1,455.202,6269
n8n-io/n8n,simple,graphql,2,1163.725,535
n8n-io/n8n,simple,rest,2,489.049,6269
n8n-io/n8n,simple,graphql,3,1450.904,535
n8n-io/n8n,simple,rest,3,448.098,6269
n8n-io/n8n,simple,graphql,4,1387.47,535
n8n-io/n8n,simple,rest,4,442.714,6269
n8n-io/n8n,simple,graphql,5,1358.315,535
n8n-io/n8n,simple,rest,5,458.395,6269
n8n-io/n8n,medium,graphql,1,747.303,6266
n8n-io/n8n,medium,rest,1,1102.758,159970
n8n-io/n8n,medium,graphql,2,779.225,6266
n8n-io/n8n,medium,rest,2,1231.753,159970
n8n-io/n8n,medium,graphql,3,671.063,6266
n8n-io/n8n,medium,rest,3,1154.336,159970
n8n-io/n8n,medium,graphql,4,615.835,6266
n8n-io/n8n,medium,rest,4,1393.303,159970
n8n-io/n8n,medium,graphql,5,716.755,6266
n8n-io/n8n,medium,rest,5,2707.075,159970
n8n-io/n8n,complex,graphql,1,1154.159,67174
n8n-io/n8n,complex,rest,1,11520.135,286079
n8n-io/n8n,complex,graphql,2,969.142,67174
n8n-io/n8n,complex,rest,2,10520.088,286079
n8n-io/n8n,complex,graphql,3,956.904,67174
n8n-io/n8n,complex,rest,3,10742.468,286079
n8n-io/n8n,complex,graphql,4,878.065,67174
n8n-io/n8n,complex,rest,4,10502.747,286079
n8n-io/n8n,complex,graphql,5,1054.281,67174
n8n-io/n8n,complex,rest,5,10403.674,286079
ultraworkers/claw-code,simple,graphql,1,574.586,533
ultraworkers/claw-code,simple,rest,1,454.219,6626
ultraworkers/claw-code,simple,graphql,2,649.722,533
ultraworkers/claw-code,simple,rest,2,438.826,6626
ultraworkers/claw-code,simple,graphql,3,654.095,533
ultraworkers/claw-code,simple,rest,3,493.339,6626
ultraworkers/claw-code,simple,graphql,4,564.591,533
ultraworkers/claw-code,simple,rest,4,452.497,6626
ultraworkers/claw-code,simple,graphql,5,535.479,533
ultraworkers/claw-code,simple,rest,5,463.235,6626
ultraworkers/claw-code,medium,graphql,1,645.828,4686
ultraworkers/claw-code,medium,rest,1,1051.546,97471
ultraworkers/claw-code,medium,graphql,2,678.575,4686
ultraworkers/claw-code,medium,rest,2,1064.23,97471
ultraworkers/claw-code,medium,graphql,3,1077.975,4686
ultraworkers/claw-code,medium,rest,3,1139.388,97471
ultraworkers/claw-code,medium,graphql,4,688.988,4686
ultraworkers/claw-code,medium,rest,4,1264.2,97471
ultraworkers/claw-code,medium,graphql,5,774.952,4686
ultraworkers/claw-code,medium,rest,5,1260.447,97471
ultraworkers/claw-code,complex,graphql,1,1406.826,8670
ultraworkers/claw-code,complex,rest,1,10165.477,181673
ultraworkers/claw-code,complex,graphql,2,1610.294,8670
ultraworkers/claw-code,complex,rest,2,10758.862,181673
ultraworkers/claw-code,complex,graphql,3,816.211,8670
ultraworkers/claw-code,complex,rest,3,9202.12,181673
ultraworkers/claw-code,complex,graphql,4,778.086,8670
ultraworkers/claw-code,complex,rest,4,9436.399,181673
ultraworkers/claw-code,complex,graphql,5,1641.91,8670
ultraworkers/claw-code,complex,rest,5,9264.927,181673
ohmyzsh/ohmyzsh,simple,graphql,1,610.961,734
ohmyzsh/ohmyzsh,simple,rest,1,447.882,6661
ohmyzsh/ohmyzsh,simple,graphql,2,789.922,734
ohmyzsh/ohmyzsh,simple,rest,2,472.402,6661
ohmyzsh/ohmyzsh,simple,graphql,3,576.417,734
ohmyzsh/ohmyzsh,simple,rest,3,490.807,6661
ohmyzsh/ohmyzsh,simple,graphql,4,617.263,734
ohmyzsh/ohmyzsh,simple,rest,4,478.928,6661
ohmyzsh/ohmyzsh,simple,graphql,5,624.451,734
ohmyzsh/ohmyzsh,simple,rest,5,516.976,6661
ohmyzsh/ohmyzsh,medium,graphql,1,738.302,4999
ohmyzsh/ohmyzsh,medium,rest,1,1125.754,111328
ohmyzsh/ohmyzsh,medium,graphql,2,623.879,4999
ohmyzsh/ohmyzsh,medium,rest,2,1198.089,111328
ohmyzsh/ohmyzsh,medium,graphql,3,688.546,4999
ohmyzsh/ohmyzsh,medium,rest,3,1386.846,111328
ohmyzsh/ohmyzsh,medium,graphql,4,730.956,4999
ohmyzsh/ohmyzsh,medium,rest,4,1467.068,111328
ohmyzsh/ohmyzsh,medium,graphql,5,719.757,4999
ohmyzsh/ohmyzsh,medium,rest,5,1399.722,111328
ohmyzsh/ohmyzsh,complex,graphql,1,1099.34,4565
ohmyzsh/ohmyzsh,complex,rest,1,11130.66,218563
ohmyzsh/ohmyzsh,complex,graphql,2,1133.738,4565
ohmyzsh/ohmyzsh,complex,rest,2,10718.184,218563
ohmyzsh/ohmyzsh,complex,graphql,3,856.602,4565
ohmyzsh/ohmyzsh,complex,rest,3,10122.046,218563
ohmyzsh/ohmyzsh,complex,graphql,4,968.366,4565
ohmyzsh/ohmyzsh,complex,rest,4,10624.357,218563
ohmyzsh/ohmyzsh,complex,graphql,5,966.499,4565
ohmyzsh/ohmyzsh,complex,rest,5,10497.744,218563
microsoft/vscode,simple,graphql,1,1567.89,419
microsoft/vscode,simple,rest,1,526.707,6517
microsoft/vscode,simple,graphql,2,1399.035,419
microsoft/vscode,simple,rest,2,609.603,6517
microsoft/vscode,simple,graphql,3,1046.57,419
microsoft/vscode,simple,rest,3,523.424,6517
microsoft/vscode,simple,graphql,4,1007.559,419
microsoft/vscode,simple,rest,4,555.654,6517
microsoft/vscode,simple,graphql,5,1021.603,419
microsoft/vscode,simple,rest,5,545.057,6517
microsoft/vscode,medium,graphql,1,936.442,5066
microsoft/vscode,medium,rest,1,1413.834,147011
microsoft/vscode,medium,graphql,2,897.753,5066
microsoft/vscode,medium,rest,2,1265.76,147011
microsoft/vscode,medium,graphql,3,972.245,5066
microsoft/vscode,medium,rest,3,1709.055,147011
microsoft/vscode,medium,graphql,4,987.559,5066
microsoft/vscode,medium,rest,4,1393.879,147011
microsoft/vscode,medium,graphql,5,933.32,5066
microsoft/vscode,medium,rest,5,1586.583,147011
microsoft/vscode,complex,graphql,1,1044.396,7734
microsoft/vscode,complex,rest,1,18024.335,309724
microsoft/vscode,complex,graphql,2,1115.337,7734
microsoft/vscode,complex,rest,2,13650.729,309724
microsoft/vscode,complex,graphql,3,1166.197,7734
